TeamId,TeamName,SubmissionDate,Score
6023455,"Sergey Nikonov","2021-07-24 01:26:14",0.12880
6957954,"Leona Suzuki","2021-07-19 14:24:06",0.12882
7086044,"y okada","2021-07-18 01:31:17",0.12882
7014865,drppdrpp,"2021-07-08 14:48:54",0.12883
3991723,AB_GUO,"2021-08-28 06:46:36",0.12883
7166208,"David Anim-Addo","2021-08-28 03:45:20",0.12883
6952332,"Kristina Gr","2021-07-29 09:49:28",0.12884
6707614,"Harshit Singh #4","2021-08-12 07:37:38",0.12884
7269017,"Youken Tang","2021-08-16 09:12:16",0.12885
7143179,novice_kid,"2021-08-02 14:10:51",0.12887
4596363,"Nanfei Sun","2021-07-26 18:32:08",0.12888
7098362,"Bhakti Bahadkar","2021-07-26 18:43:23",0.12888
7098361,"Nancy Cantu","2021-07-26 18:48:06",0.12888
7129833,"Vivek Nandakumar","2021-07-31 03:17:41",0.12888
2018896,"umesh ghosh","2021-08-11 21:52:50",0.12892
7206059,amatuka,"2021-08-04 00:39:26",0.12893
7077697,"Wesley Deelman","2021-07-10 17:09:54",0.12893
6955941,"Sahil Mathur #2","2021-08-24 11:21:46",0.12895
7104868,"Jingrui Han","2021-07-25 10:56:23",0.12899
7049188,"Adarsh Sathianathan","2021-08-19 07:05:23",0.12900
4394557,PeterPirog,"2021-07-30 11:45:57",0.12901
7171858,"KEN JACK0123","2021-08-19 09:49:50",0.12903
7115558,AnthonyTangRUC,"2021-08-04 07:17:57",0.12903
7138746,Naman_9047861,"2021-07-29 07:35:23",0.12904
7171446,"Nikhil N","2021-08-02 02:56:31",0.12904
7155278,NgoDucThuanKaggle,"2021-08-06 07:27:17",0.12904
7126057,whistles,"2021-07-31 13:29:05",0.12906
6950762,"Cihan Altay","2021-07-16 05:36:04",0.12906
7349874,"Alireza Maldar","2021-08-28 16:14:04",0.12908
6922945,"Furquan Ahmad","2021-07-03 04:37:39",0.12909
7113181,Haribol@123,"2021-08-12 10:14:31",0.12909
7255773,WonHyunsik,"2021-08-12 15:23:19",0.12909
7312609,GOWTHAM_ramesh_7,"2021-08-26 14:09:34",0.12909
7312759,"DWARAKESH K","2021-08-26 14:38:06",0.12909
7312749,"SANKARDHAYALAN M","2021-08-26 14:43:46",0.12909
7312769,"BOOBESH D","2021-08-26 14:49:34",0.12909
7227818,Wanny,"2021-08-22 11:26:48",0.12910
7172264,"Tuğçe Uysal","2021-08-01 13:19:48",0.12910
4537532,MVK,"2021-07-14 19:02:21",0.12913
7139025,"Manvi Agrawal","2021-07-25 08:17:01",0.12914
6016089,ddeceiver,"2021-07-24 12:56:33",0.12917
4397300,AdityaSharma95@,"2021-08-12 20:19:45",0.12917
7207060,"Hùng Nguyễn Đức","2021-08-19 17:10:31",0.12920
7170895,"Guacamole Special","2021-08-01 12:56:47",0.12922
3298775,Amr96,"2021-08-16 23:28:33",0.12925
4041659,"Ahmetcan Yalçın","2021-07-27 19:58:15",0.12929
7279371,Guadzilla,"2021-08-17 06:40:24",0.12930
6118926,"Loai Nagib","2021-08-23 18:24:04",0.12930
7341587,"Ryzhkov Ilya","2021-08-28 19:01:01",0.12932
7341593,"Maxim Ggolubev","2021-08-27 13:10:44",0.12932
7237538,NGikis,"2021-08-13 08:17:55",0.12933
7214863,"Gerald Roncajolo","2021-08-05 14:50:30",0.12934
7123123,"Vadim Maslov","2021-08-19 16:06:03",0.12935
6947217,"Leonard Pleiss","2021-08-08 16:01:19",0.12936
6477711,hcyuen,"2021-08-27 09:12:20",0.12937
6958546,mc0171,"2021-07-08 19:02:43",0.12937
6673869,"Daniele Baldoni","2021-07-03 13:57:25",0.12938
4425935,"Amar Loni","2021-08-12 12:26:34",0.12938
7239459,Karalius,"2021-08-18 11:58:59",0.12940
7013012,"Ilya Darkovsky","2021-07-15 11:36:37",0.12941
7101693,Kwhejdjolb,"2021-08-27 06:29:44",0.12943
4463024,LonnieQin,"2021-08-29 13:58:11",0.12947
7304760,MaxMax123123,"2021-08-18 17:18:38",0.12950
5721883,"Neo TJ","2021-07-10 12:08:13",0.12951
5751191,"Rabia Aydın","2021-07-28 16:54:21",0.12952
7198223,"Alix TC","2021-08-09 13:07:29",0.12956
7163109,"Louis Liu","2021-08-04 09:04:23",0.12958
7218463,"Jason Leung","2021-08-16 08:54:38",0.12959
6789843,"Mukut Sharma","2021-07-07 16:37:21",0.12963
7084912,"Jean-Arnaud Ritouret","2021-08-09 14:14:04",0.12963
7124261,merveasil,"2021-08-01 14:56:19",0.12964
7032237,SedaCH,"2021-07-26 14:49:13",0.12964
7152934,"Ezgi Karakuş","2021-07-28 16:33:10",0.12964
7168386,"simge sümer","2021-07-31 13:56:47",0.12964
4673182,"Vamshi Tallada","2021-07-05 22:53:56",0.12966
7316676,SSSA,"2021-08-27 07:55:05",0.12966
6952835,"Hande küçükbulut","2021-07-28 15:52:04",0.12970
7085605,"Akhil Kilambi","2021-07-22 17:39:19",0.12973
6634591,PuzzleShuffler,"2021-07-14 05:13:18",0.12973
7135550,"jin zhiyong","2021-08-06 09:16:12",0.12976
7277444,"Виталий Литвиненко","2021-08-16 14:28:26",0.12977
7112540,i2w1s1k2,"2021-08-27 10:06:37",0.12981
7334510,AngieC29,"2021-08-26 18:58:09",0.12982
7004311,"Pierre Tassel","2021-07-02 12:14:12",0.12982
5259324,"Nadia Kalinina","2021-08-29 16:19:19",0.12983
7091220,"Pietro Wong","2021-07-13 20:00:39",0.12985
7186227,"Daniel Ralston","2021-08-06 02:46:38",0.12987
7349049,"Harmeet Pandey","2021-08-28 10:53:29",0.12987
6066502,"Karan Chittora","2021-08-18 12:12:39",0.12989
6581716,"mysar ahmad bhat","2021-07-26 18:51:51",0.12989
7000300,"Shannon Power","2021-07-11 23:52:11",0.12990
7087512,"Mayank Priyadarshi","2021-07-20 12:05:15",0.12993
7043357,"cheril shah","2021-07-05 05:23:48",0.12996
7114882,"Simge Ilgım H.","2021-07-23 18:32:29",0.12996
7143972,"Berkay İhsan Deniz","2021-07-26 11:13:17",0.12996
6729865,zoelife,"2021-07-01 04:19:31",0.12997
7272067,"Abimbola Ojikutu","2021-08-29 18:05:58",0.12999
6873836,"Abhishek Yawalkar","2021-07-10 09:42:13",0.13002
6210220,nchlswllms,"2021-07-03 16:19:15",0.13002
7156799,"Tuğçe Inanır","2021-07-28 14:21:24",0.13003
7052249,"Saruhan Güngör","2021-07-13 10:19:39",0.13006
856946,"Evan Jung","2021-08-05 16:16:42",0.13008
7160995,dontlmind,"2021-08-11 16:46:41",0.13009
7099057,"Masahiro Noumi","2021-07-22 04:53:40",0.13009
3814230,"simge horat","2021-07-23 18:34:19",0.13012
7203502,"Yuki H.","2021-08-04 12:18:06",0.13013
4152921,"Sean McDermott","2021-07-11 17:06:21",0.13017
7268813,yshs006,"2021-08-18 14:38:29",0.13018
7160498,"Muhammed Jaabir","2021-08-07 05:52:49",0.13019
7083547,JunlinHeng,"2021-07-17 15:59:44",0.13020
6577468,PranjalVerma08,"2021-07-17 21:28:50",0.13021
7280709,mt96,"2021-08-16 10:26:42",0.13022
6535450,MohamedEssam174,"2021-08-19 06:54:30",0.13022
7342026,bluesky0502,"2021-08-27 08:12:07",0.13022
6792197,paresh573,"2021-07-10 08:35:24",0.13022
7337693,"Samyar Rahimi","2021-08-25 18:31:46",0.13022
7088851,kawawawa23,"2021-07-15 16:07:24",0.13023
7089011,kawedr,"2021-07-13 05:21:22",0.13025
7212770,chester0203,"2021-08-11 20:16:09",0.13027
6355964,"Ammar Rashed23","2021-07-05 16:21:06",0.13028
7276452,"Kenta oowada","2021-08-16 08:51:09",0.13031
7149801,"Gao Yifei","2021-07-27 02:23:55",0.13032
7038250,"Aleksander Kunicki","2021-07-07 11:30:06",0.13033
4893980,"ogidan hope","2021-07-11 21:23:14",0.13033
6970834,Takuhin,"2021-07-16 07:21:56",0.13033
6692860,Paly,"2021-07-08 15:09:33",0.13039
6727447,av.in,"2021-07-19 11:11:00",0.13039
3685000,santhoshkumarv,"2021-08-14 13:12:07",0.13041
7195418,"Alexandre Duverger","2021-08-09 13:24:46",0.13043
7003054,"Rawaa Elghali","2021-07-15 14:57:47",0.13044
3406758,krpresearch,"2021-08-06 10:35:40",0.13046
6998599,"sai Chandu123","2021-08-06 10:45:06",0.13046
7013318,"Natalie C","2021-07-11 15:17:11",0.13049
7067372,test123,"2021-07-11 08:00:08",0.13051
7341515,IrisRRR,"2021-08-26 13:15:06",0.13054
7320923,JoyW,"2021-08-26 17:32:46",0.13054
7198393,"Carlos Arano","2021-08-03 13:09:25",0.13056
7162143,"Filipp Schnotalla","2021-08-06 01:08:12",0.13057
7096118,logoslzy,"2021-07-15 06:36:18",0.13057
3306065,anmolkumar,"2021-07-05 10:59:28",0.13066
7132666,staeros,"2021-08-01 22:00:51",0.13068
7318651,A.Aladdin,"2021-08-30 00:20:16",0.13069
6980147,CS-4641,"2021-07-24 22:49:54",0.13070
6994371,"Frank Richard","2021-07-15 06:13:04",0.13071
1086583,TinyXin,"2021-08-30 02:15:15",0.13073
6978952,"Thanh Tien","2021-07-11 16:39:26",0.13074
7141875,sudalai_mk,"2021-07-31 05:09:18",0.13074
7077622,Perthblooo,"2021-08-10 09:39:13",0.13076
7335165,"Habib Ullah86","2021-08-26 01:33:45",0.13079
7161585,"kushagra guptaiitbbs","2021-08-04 09:48:15",0.13081
7268765,"Beans #2","2021-08-14 01:47:06",0.13081
2597501,"shun shibuya","2021-07-20 14:44:35",0.13083
7058618,Victor_Bastos71,"2021-07-10 17:31:45",0.13085
7231805,Gussan-0223,"2021-08-11 10:01:15",0.13086
7111366,Grupo1_ProyectoFinal,"2021-07-19 07:31:38",0.13086
7154976,PuZzzz,"2021-08-11 06:50:03",0.13089
7243424,"Sam Lu","2021-08-12 22:19:46",0.13089
5317385,"John Cameron","2021-07-01 19:00:41",0.13089
7151781,"Yo Ro","2021-07-29 14:45:26",0.13090
6971344,"Tyler Rosacker","2021-07-10 19:16:27",0.13091
7104581,xywwww,"2021-08-25 08:46:46",0.13093
7133829,mirth_mage,"2021-07-25 22:41:19",0.13094
6952009,"Joshi Girish","2021-07-11 08:41:45",0.13097
7062321,ikan,"2021-08-08 12:31:04",0.13097
7195685,"Zacharie ElAbdalaoui","2021-08-09 14:12:53",0.13098
7117301,"Afzal Shaikh","2021-08-09 11:43:01",0.13100
7166395,"Yixu Qiu","2021-08-27 23:12:21",0.13100
7309709,huhaibo08,"2021-08-22 09:42:10",0.13101
7298019,"Malice Limhanyan","2021-08-27 22:27:56",0.13101
7289564,"Ilan Toren","2021-08-19 08:56:48",0.13101
6927218,"Go Horino","2021-07-04 00:12:43",0.13102
6956171,"Patryk Niezgoda","2021-07-26 12:16:14",0.13102
6914346,"Chengyu lai","2021-07-28 07:25:53",0.13102
3127617,zaxirolls,"2021-08-08 23:50:43",0.13103
7049414,FH_Wedel_Group_13,"2021-07-06 14:15:33",0.13105
3887928,grspring,"2021-08-05 21:34:00",0.13106
7301462,"Michael W Strand","2021-08-21 06:42:12",0.13106
7097463,SonjaKen,"2021-07-19 15:49:35",0.13106
7196593,"Hannah Payette Peterson","2021-08-03 14:02:16",0.13106
7176962,"Deniz Elci","2021-08-02 19:49:04",0.13107
7266302,mtaguchi,"2021-08-16 13:40:42",0.13108
7200379,"Claire-Sophie Sériès","2021-08-04 16:29:47",0.13111
7011303,"Anand Pandit","2021-07-10 15:47:32",0.13113
7157739,KMPr1233,"2021-07-30 22:08:50",0.13114
5956012,"Pedro Rodriguez #2","2021-08-14 05:32:27",0.13116
7230218,aromatic_coconut_231,"2021-08-10 17:22:14",0.13117
4207957,ronak,"2021-07-15 13:51:41",0.13117
6925284,"Suyash Lakhani","2021-07-03 10:15:03",0.13118
6996638,jled,"2021-07-17 23:53:09",0.13119
7106956,"Sirojiddin Komolov","2021-07-23 16:35:11",0.13120
7026540,FH_Wedel_Group_05,"2021-07-03 22:58:27",0.13121
7337164,"Marcos Lacasa Cazcarra","2021-08-25 16:01:23",0.13123
7005039,"Robin Blackwell","2021-07-15 21:30:28",0.13124
7146147,"Scott W #2","2021-08-11 10:05:40",0.13126
7048700,"Fernando Tadao Ito","2021-07-04 16:22:47",0.13127
6738241,"Alim Ikegami","2021-07-12 16:38:50",0.13129
7204926,J6305,"2021-08-18 22:23:12",0.13136
7229400,BenCharrow,"2021-08-10 03:15:45",0.13136
6997032,"Yamamoto Futo","2021-07-21 01:25:46",0.13137
7226754,"Benjamin Tay","2021-08-07 10:36:52",0.13137
7096386,"Alejandro Tlaie","2021-07-15 14:14:40",0.13137
6399161,"Orkun Aran","2021-08-25 14:34:27",0.13138
7139579,"Gustavo Tramontin","2021-07-27 17:22:13",0.13139
6687528,"Iori Ichinose","2021-07-04 05:21:38",0.13147
6355517,Eloik,"2021-07-11 13:25:49",0.13147
7241410,"maxime dupouy","2021-08-10 15:22:34",0.13150
6293766,"Lucas de Souza Almeida","2021-07-15 21:18:26",0.13153
7126880,Alexey100,"2021-08-06 13:18:45",0.13154
7117919,Nowaysis,"2021-07-20 08:57:36",0.13157
7341598,Борис,"2021-08-29 19:39:44",0.13157
7350911,Devolnyx,"2021-08-28 19:53:48",0.13157
7236934,ynishi2021,"2021-08-12 16:26:25",0.13161
7148033,"Aayush Sabharwal","2021-08-03 08:12:18",0.13164
7079234,"David San Román","2021-07-20 17:36:57",0.13164
7236253,svtdanny,"2021-08-09 12:50:43",0.13164
7308412,Osakana340,"2021-08-29 02:36:41",0.13165
7125681,"Leon Sakakibara","2021-07-25 07:55:28",0.13165
7278883,hyc696,"2021-08-16 08:51:07",0.13166
7312828,k_murano,"2021-08-26 09:07:18",0.13168
7127291,lupingzi,"2021-08-15 06:00:39",0.13169
6837268,Animeshrockn,"2021-08-14 23:42:15",0.13170
7241496,enevas,"2021-08-16 15:11:35",0.13176
7164260,"Tetarwal Sachin","2021-07-30 11:34:12",0.13178
7164370,"Jyoti #8","2021-07-30 11:38:23",0.13178
6992981,OCYCHANG,"2021-08-04 07:13:54",0.13178
3488406,"Aaryan Sood","2021-07-19 11:59:58",0.13178
6463561,"wang yiou","2021-07-05 17:39:26",0.13180
6975554,"Allon Schamroth","2021-07-18 20:09:05",0.13181
7131089,"Alperen Karan","2021-08-01 22:25:07",0.13182
7054602,"Shylaja Chippa","2021-07-05 07:20:23",0.13186
5493866,"Jim Orrison","2021-07-28 22:10:19",0.13186
7241407,"Alexandre Bernard","2021-08-16 14:06:20",0.13186
7323850,MorganLD,"2021-08-29 10:51:55",0.13190
7337266,"hsiao-yin Tseng","2021-08-26 13:37:58",0.13193
7081389,"Saurabh Yadav_121","2021-07-18 09:51:16",0.13195
7281054,"Viacheslav Myshko","2021-08-29 21:20:34",0.13196
6806010,"Gismat Salimov","2021-08-10 12:08:45",0.13196
6955117,"Yuzu Imakura","2021-07-07 05:02:52",0.13199
6600773,Lagrange,"2021-08-03 16:16:27",0.13200
7233388,irwansyah,"2021-08-12 05:19:32",0.13200
7024304,Sadari,"2021-07-05 09:00:02",0.13202
7006405,丈八蛇矛枪,"2021-07-29 15:12:23",0.13206
2641840,makixun,"2021-07-22 02:16:18",0.13214
7150077,"Stephen Lau","2021-07-28 01:47:40",0.13217
7091114,"Francisco Didier","2021-07-13 23:45:43",0.13222
6611456,"Igor Svystun","2021-07-05 07:29:33",0.13222
6288396,"index 707","2021-08-08 09:52:20",0.13225
7041108,"Mahmoud Abdulaal","2021-07-21 16:39:08",0.13228
7194035,Kondoh,"2021-08-04 07:57:02",0.13229
7341594,"Alsu Abdysheva","2021-08-27 12:56:43",0.13231
5374114,taryll,"2021-08-10 20:30:51",0.13235
7202416,"Aboy Chaudhari","2021-08-05 16:30:39",0.13236
7137959,"Ian Le","2021-08-10 20:44:39",0.13237
3109355,"JACK QIU","2021-08-12 13:35:08",0.13238
7001363,"Will Zumbolo","2021-07-15 12:44:22",0.13240
7280996,"YUAN SHI","2021-08-17 18:19:06",0.13243
7011477,TakehiroSuzuki,"2021-07-03 08:20:09",0.13246
7144482,Grain,"2021-07-30 14:37:30",0.13246
4905913,"Cláudio Fernandes","2021-07-30 09:38:01",0.13248
7168218,Infrarosso,"2021-08-20 13:14:56",0.13248
7142160,"weidong li","2021-07-27 15:00:12",0.13259
7200065,"Grégoire LB","2021-08-09 19:01:43",0.13260
7117918,"Austin Powers #2","2021-08-14 22:17:11",0.13262
7051636,"YuDong Pan","2021-07-04 13:22:33",0.13265
7306453,"Andrés Camargo","2021-08-19 02:14:27",0.13267
7013273,"Chenny Yun","2021-07-16 23:55:53",0.13267
6995136,"Utpal Saikia","2021-08-07 16:52:27",0.13269
7127616,"zhou lc","2021-07-21 14:07:19",0.13271
1750955,JYS7,"2021-07-09 05:32:44",0.13271
2815500,nukano,"2021-07-23 01:33:46",0.13273
7009949,sisi0808,"2021-07-02 00:39:45",0.13274
5260298,wsperat,"2021-08-21 15:10:21",0.13274
7254868,TeamPumpkin,"2021-08-26 14:40:15",0.13278
7165037,"Arjun Anand8","2021-08-13 04:19:19",0.13279
7157877,"Anirudh Satheesh","2021-07-28 20:35:45",0.13288
5346518,"Om thakur1997","2021-08-03 08:13:56",0.13288
4500593,jinkaido,"2021-07-21 08:40:12",0.13289
7203226,"Nikhil Khatale","2021-08-06 05:41:47",0.13292
7069267,"Kwesi Apponsah","2021-07-15 17:24:21",0.13293
7327381,Pyro1667,"2021-08-26 17:27:59",0.13294
7002628,"Clefos Alexandru","2021-08-09 14:21:25",0.13295
7126564,"Dmitriy Gertsen","2021-07-21 09:52:52",0.13295
7083023,AleemSiddiqui029,"2021-07-19 09:11:52",0.13298
7166446,masato-ka,"2021-08-04 14:27:29",0.13299
7034858,"Victor Evrard","2021-07-02 02:18:54",0.13299
5474021,KIENN,"2021-07-27 15:48:35",0.13301
1868199,vithal,"2021-08-29 14:05:15",0.13306
7066371,cesario,"2021-07-11 06:23:13",0.13307
5633343,"ismet sevgili","2021-08-30 00:22:30",0.13308
6997127,MasKrap97,"2021-07-17 01:41:32",0.13310
7109669,"Ajesh Mon R","2021-07-18 15:54:22",0.13310
6807425,"Amol Shyam Kapalay","2021-07-17 14:49:28",0.13310
7162884,"Piru ru","2021-07-30 03:44:06",0.13310
7173230,"Muhammed Mamdouh","2021-08-11 21:22:49",0.13311
7103101,"Jeremy Desnoyer","2021-07-21 15:53:51",0.13311
6803049,"Jaiswal Pankaj","2021-08-10 08:16:30",0.13315
7075840,"Gaurav Patil #2","2021-07-14 13:14:29",0.13315
7321548,"MOHIT KUMAR UTTAM","2021-08-24 10:05:47",0.13315
7138324,"Rounak Bhatia","2021-07-24 19:15:39",0.13315
7225202,"Annlisa Joseph","2021-08-08 14:24:15",0.13318
7312502,"Gopala Goyal","2021-08-24 23:54:53",0.13318
7240644,"daqi xie","2021-08-10 07:05:24",0.13319
7224607,"Yudong An","2021-08-06 14:22:58",0.13319
7129376,"Seungbum Lim","2021-08-27 07:07:33",0.13320
7022960,"Ingrid Chu","2021-07-09 06:31:50",0.13321
7128718,"Kasten Heenzer","2021-07-23 17:17:45",0.13321
7105673,"omer yurttas","2021-08-01 15:41:54",0.13322
7081418,Shahrayar,"2021-07-19 15:30:28",0.13330
6976297,"Asami Tanabe","2021-08-16 04:33:25",0.13332
7333920,"Leviathan #2","2021-08-25 13:59:17",0.13333
5440923,Gunand,"2021-08-19 14:03:03",0.13336
7219283,"Rhys Gould","2021-08-16 19:35:53",0.13337
4357432,"AKSHAY KUMAR RAY","2021-08-24 06:36:57",0.13338
5255324,Alexandr_Popov,"2021-07-07 20:41:43",0.13339
7062267,TheDeoxen,"2021-07-12 12:20:02",0.13341
7352692,"Bùi Sơn","2021-08-29 16:22:03",0.13342
7342814,ge0312,"2021-08-26 15:22:05",0.13343
7324902,"Mengqi Jia","2021-08-26 19:38:44",0.13343
7223171,AzusaHanashiro,"2021-08-08 07:40:13",0.13343
7055544,Masaki_Iwata_Z2,"2021-07-12 09:43:49",0.13343
6037732,"Chris Solomou","2021-08-25 19:44:38",0.13344
5512976,"Danilo de Paula Perl","2021-08-08 01:21:18",0.13348
7022522,"Hitesh #5","2021-07-10 00:21:15",0.13350
3246727,"Lorenzo Pagliaro","2021-08-26 19:31:46",0.13351
6835032,"Toma Kakizaki","2021-07-11 00:56:18",0.13356
7101811,MNM8260,"2021-07-15 23:16:53",0.13356
7265683,jacky_jan,"2021-08-13 13:49:49",0.13356
7070232,Momoca,"2021-07-09 08:42:22",0.13363
6991670,"Bharath N","2021-08-01 00:29:12",0.13364
7149294,khule_28,"2021-08-24 10:07:57",0.13365
7308925,"Andy Clarke","2021-08-19 11:21:31",0.13365
7351070,"Marius Amundsen","2021-08-28 20:15:30",0.13368
5597831,"Connor Young","2021-08-01 00:10:24",0.13376
7149084,"Sübeyte Taşkın","2021-07-28 12:38:41",0.13377
7170195,"Cedric Yu","2021-08-01 16:23:04",0.13381
7030507,"Rutvik Patel","2021-07-04 07:36:56",0.13383
7242046,dilikele,"2021-08-10 12:21:18",0.13384
7095609,KazuyaInoue,"2021-07-25 15:12:51",0.13385
7149747,"Eric Yu Sun","2021-08-09 06:12:06",0.13388
7166583,"Hiroshi Yamada","2021-08-01 04:48:53",0.13389
1646943,fanyang_tongji_datascientist,"2021-07-21 09:01:23",0.13389
7319071,"George Kantasis","2021-08-23 16:53:34",0.13390
6108637,"Nick Litvinov","2021-08-15 10:44:45",0.13390
7121324,"Narendra Reddy Gade","2021-07-23 09:13:50",0.13391
7195693,"Julien Desaix","2021-08-09 12:48:01",0.13392
7295869,"José Freitas #2","2021-08-17 16:05:29",0.13394
7327294,"David Mun","2021-08-25 19:22:39",0.13395
6818315,YEEHAW,"2021-07-08 08:53:56",0.13396
7015506,powellae,"2021-07-12 01:16:09",0.13398
3483081,Camelia,"2021-07-25 13:54:40",0.13402
7290163,Baoxin,"2021-08-17 09:53:33",0.13403
6574284,flafuji,"2021-08-10 17:01:32",0.13405
7142467,irisqx,"2021-08-01 15:21:42",0.13405
7306295,JamesOnepiece,"2021-08-25 20:34:18",0.13408
6997068,ogizi,"2021-07-20 08:13:13",0.13408
7092335,"Samiksha Jaiswal","2021-07-15 14:57:56",0.13408
7332788,"Ayush Nahata","2021-08-26 12:35:46",0.13409
7271723,BaAis,"2021-08-17 15:06:15",0.13409
7005004,"Josh Rosenthal","2021-07-11 00:02:51",0.13411
7272761,"saverio #2","2021-08-27 11:34:14",0.13412
7015225,Andrew_Kovalenko_01,"2021-07-05 11:26:07",0.13412
7169713,"ASSANE DIOP","2021-08-03 11:30:10",0.13413
7115380,"Yogesh Dev23","2021-07-23 08:30:34",0.13415
6036683,"Feranmi Dere","2021-07-19 10:16:42",0.13416
7299749,"Lucca Furtado","2021-08-19 02:29:22",0.13418
7138695,"Ruizhe Zhao","2021-07-24 17:35:45",0.13419
7138516,junglego1,"2021-08-23 10:13:18",0.13421
7319259,"Ankita Saini","2021-08-25 05:17:35",0.13432
7052873,"Shivam Satpute","2021-07-18 11:18:29",0.13433
5206230,Ankesh001,"2021-08-28 12:22:17",0.13435
7004553,"Yura Rybitskyi","2021-08-09 16:03:02",0.13442
7144232,"Leprovost Romain","2021-07-29 22:17:45",0.13442
7123179,"Mikhail Necheukhin","2021-08-16 11:22:58",0.13443
7198941,"Hadrien Gascuel","2021-08-09 10:54:36",0.13448
7265620,"Sean Park98","2021-08-14 04:11:20",0.13448
7160913,"Yohei Miyazaki","2021-07-29 15:34:45",0.13449
1656676,MinkyuKwon,"2021-07-29 04:19:50",0.13451
7155871,"Mr. Satender","2021-08-29 11:14:31",0.13455
7160609,"Common Video","2021-07-30 16:22:25",0.13456
7159436,"Enrique Lecuona Sierra","2021-08-04 00:04:11",0.13460
5844914,"Lobelie Ngbanza","2021-07-02 01:32:26",0.13464
7127043,"Gray #4","2021-07-22 08:04:05",0.13464
7135088,"Nicolas Blanchard","2021-07-24 12:00:58",0.13466
6986776,"Max Pauly","2021-07-11 15:45:06",0.13468
7025415,"Harshita Mehta| Fresher","2021-07-03 10:26:55",0.13468
7316259,"Zifeng(Felix) Wang","2021-08-25 04:57:16",0.13469
7301417,SquirrelSquirrel,"2021-08-18 08:34:25",0.13469
7071106,Erdoganege,"2021-08-04 11:55:09",0.13469
7092124,"Weijian Shi","2021-08-04 00:55:16",0.13469
7036548,"Akash Panwar","2021-07-08 09:32:04",0.13472
7333887,"Chirag Aggarwal","2021-08-25 18:28:39",0.13473
7195177,"Garnier Antoine","2021-08-09 14:31:28",0.13475
7225831,"AyaanLoona96 ","2021-08-08 14:16:25",0.13475
7087275,"srabone das","2021-07-12 17:35:23",0.13476
7338461,"Hadi Ahmad","2021-08-26 02:09:53",0.13477
7106560,Far_Go_Star,"2021-07-17 13:01:48",0.13478
7339731,"Gaurav Shah","2021-08-27 15:33:43",0.13478
6919816,"Divya Devasani","2021-07-03 18:06:18",0.13479
6938186,"Mech A 027 Ankit singh","2021-08-28 10:17:21",0.13480
7091409,bs8888,"2021-07-16 21:19:30",0.13481
7010844,SadovaVA,"2021-07-13 08:51:04",0.13481
6336388,"Egor Suluyanov","2021-08-19 12:01:47",0.13482
7048790,"Vivek patel","2021-07-11 11:34:28",0.13483
7158367,Mursu,"2021-08-11 01:05:31",0.13487
7025457,半瓶水響噹噹,"2021-07-08 08:01:03",0.13487
7111416,"Bruno Rocha","2021-07-21 14:05:58",0.13492
7324797,YunhuiXia,"2021-08-25 18:05:52",0.13493
7143185,"Cyrill Ionov","2021-07-26 19:43:33",0.13494
7241512,"Genda Toki P","2021-08-14 14:59:21",0.13495
6294077,SijieLily,"2021-07-19 21:38:51",0.13498
7106087,Fairy_tail01,"2021-07-16 12:57:54",0.13499
5516298,balabaevkd,"2021-08-14 17:05:25",0.13500
7331155,goodbaikin,"2021-08-24 08:02:00",0.13503
4520639,"data #3","2021-08-12 14:09:07",0.13504
7280044,"Liu Haiyi","2021-08-17 12:11:45",0.13508
7090336,"Maxim Shevchenko","2021-08-12 08:49:53",0.13509
7195044,"Shanu Dengre","2021-08-09 15:36:57",0.13514
6353217,Kage,"2021-07-01 07:34:51",0.13514
6310092,iuhziuh,"2021-07-01 09:42:09",0.13514
6485351,Klee_dodoco,"2021-08-13 03:57:53",0.13517
7163875,cookiebear,"2021-07-30 10:29:52",0.13517
7163906,"Bharat Singh","2021-07-30 12:44:11",0.13517
5878264,"saeed dehghani","2021-08-20 06:03:48",0.13517
7056352,"Huaning Liu","2021-07-27 03:35:02",0.13518
6919350,juforcexi,"2021-08-13 01:52:19",0.13518
7306292,"Shitangshu Maity","2021-08-25 20:31:54",0.13520
7100658,zhayan,"2021-07-15 09:15:54",0.13521
7154932,"Tinh Tran Van","2021-08-02 10:11:13",0.13522
7055123,"Mahdi Khansari","2021-07-28 08:05:17",0.13524
7341592,emparaeva,"2021-08-27 09:08:55",0.13525
7101586,"Алексей Кораблев","2021-08-10 05:15:44",0.13532
7152766,"Yash Matharu","2021-08-05 19:13:00",0.13532
7307149,"Kevin Bennett Haryono","2021-08-29 16:38:13",0.13532
7240567,takeru_nagata,"2021-08-14 16:32:48",0.13533
6288063,"Pranav Deshpande","2021-07-13 18:13:10",0.13534
7058848,"Josh Seraphin-Mobbs","2021-07-08 08:43:42",0.13535
3232829,"Craig Benson","2021-07-10 21:17:40",0.13536
7176233,bmccccc,"2021-08-03 05:50:38",0.13536
7011702,"Jfkgkfgjj Fkgjghjk","2021-08-24 19:50:50",0.13537
6992264,chamatsu,"2021-07-08 11:32:25",0.13538
7312914,"mihir paghdal","2021-08-20 07:44:50",0.13542
7066141,"Yavuz Kanber","2021-07-13 23:55:03",0.13542
7226178,DpplDppl,"2021-08-18 14:36:48",0.13543
7077940,tomonosuke,"2021-07-21 20:57:20",0.13543
7027780,"Kateryna Sazonova","2021-07-03 13:34:24",0.13546
